年,月,日,日期,受傷人數,市區鄉鎮,是否飲酒,時間,死亡人數,當事者順位,白天or夜晚,經度,緯度,縣市,道路類型
2022,01,09,2022-01-09,1,中壢區,不明,15000,0,1,夜晚,121.209548,24.989593,桃園市,一般地址
2022,01,09,2022-01-09,1,中壢區,是,25700,0,1,夜晚,121.227276,24.956624,桃園市,交叉路口
2022,01,09,2022-01-09,1,中壢區,否,75500,0,1,白天,121.224798,24.962963,桃園市,一般地址
2022,01,09,2022-01-09,1,中壢區,否,90323,0,1,白天,121.214867,24.958062,桃園市,交叉路口
2022,01,09,2022-01-09,1,中壢區,否,92400,0,1,白天,121.225803,24.958611,桃園市,交叉路口
2022,01,09,2022-01-09,2,中壢區,否,94100,0,1,白天,121.22299,24.9624,桃園市,交叉路口
2022,01,09,2022-01-09,1,中壢區,否,101722,0,1,白天,121.244159,24.925827,桃園市,其他
2022,01,09,2022-01-09,2,中壢區,否,102800,0,1,白天,121.236837,24.953754,桃園市,交叉路口
2022,01,09,2022-01-09,1,中壢區,是,114800,0,1,白天,121.222319,24.985071,桃園市,一般地址
2022,01,09,2022-01-09,1,中壢區,否,134600,0,1,白天,121.221875,24.956567,桃園市,一般地址
2022,01,09,2022-01-09,1,中壢區,否,151910,0,1,白天,121.262987,24.97458,桃園市,一般地址
2022,01,09,2022-01-09,1,中壢區,否,152500,0,1,白天,121.229942,24.942936,桃園市,交叉路口
2022,01,09,2022-01-09,1,中壢區,否,153700,0,1,白天,121.196591,24.970495,桃園市,一般地址
2022,01,09,2022-01-09,1,中壢區,否,163208,0,1,白天,121.223124,24.962159,桃園市,一般地址
2022,01,09,2022-01-09,2,中壢區,否,163500,0,1,白天,121.223689,24.957248,桃園市,交叉路口
2022,01,09,2022-01-09,1,中壢區,否,173600,0,1,夜晚,121.217263,24.956649,桃園市,交叉路口
2022,01,09,2022-01-09,2,中壢區,否,175900,0,1,夜晚,121.237095,24.949308,桃園市,交叉路口
2022,01,09,2022-01-09,1,中壢區,否,185700,0,1,夜晚,121.257389,24.967103,桃園市,交叉路口
2022,01,09,2022-01-09,2,中壢區,否,195000,0,1,夜晚,121.232285,24.946222,桃園市,交叉路口
2022,01,09,2022-01-09,1,中壢區,否,221700,0,1,夜晚,121.22359,24.949907,桃園市,交叉路口
2022,01,09,2022-01-09,1,中壢區,否,232500,0,1,夜晚,121.214404,24.956431,桃園市,交叉路口
2022,01,09,2022-01-09,1,中壢區,是,232600,0,1,夜晚,121.171558,25.015146,桃園市,一般地址
2022,01,10,2022-01-10,1,中壢區,否,44113,0,1,夜晚,121.236335,24.955841,桃園市,交叉路口
2022,01,10,2022-01-10,1,中壢區,否,70900,0,1,白天,121.246549,24.955841,桃園市,一般地址
2022,01,10,2022-01-10,1,中壢區,否,73400,0,1,白天,121.202047,24.957174,桃園市,一般地址
2022,01,10,2022-01-10,1,中壢區,否,75524,0,1,白天,121.172698,24.99226,桃園市,一般地址
2022,01,10,2022-01-10,1,中壢區,否,75536,0,1,白天,121.250544,24.97926,桃園市,交叉路口
2022,01,10,2022-01-10,3,中壢區,否,75542,0,1,白天,121.230898,24.945278,桃園市,交叉路口
2022,01,10,2022-01-10,1,中壢區,否,80900,0,1,白天,121.228348,24.96538,桃園市,一般地址
2022,01,10,2022-01-10,3,中壢區,否,84255,0,1,白天,121.223038,24.950713,桃園市,其他
2022,01,10,2022-01-10,1,中壢區,否,90803,0,1,白天,121.220198,24.958052,桃園市,一般地址
2022,01,10,2022-01-10,1,中壢區,否,111504,0,1,白天,121.226641,24.961426,桃園市,交叉路口
2022,01,10,2022-01-10,1,中壢區,否,112100,0,1,白天,121.214975,24.958797,桃園市,一般地址
2022,01,10,2022-01-10,1,中壢區,否,113527,0,1,白天,121.247078,24.968147,桃園市,一般地址
2022,01,10,2022-01-10,1,中壢區,否,120000,0,1,白天,121.247292,24.972984,桃園市,交叉路口
2022,01,10,2022-01-10,2,中壢區,否,125010,0,1,白天,121.223362,24.965197,桃園市,交叉路口
2022,01,10,2022-01-10,1,中壢區,無法檢測,125800,0,1,白天,121.258593,24.964899,桃園市,其他
2022,01,10,2022-01-10,1,中壢區,否,152300,0,1,白天,121.24422,24.966866,桃園市,交叉路口
2022,01,10,2022-01-10,2,中壢區,否,152330,0,1,白天,121.222982,24.961315,桃園市,一般地址
2022,01,10,2022-01-10,2,中壢區,否,153128,0,1,白天,121.256977,24.97475,桃園市,交叉路口
2022,01,10,2022-01-10,2,中壢區,否,170500,0,1,白天,121.235765,24.971647,桃園市,交叉路口
2022,01,10,2022-01-10,2,中壢區,否,171300,0,1,夜晚,121.232607,25.006709,桃園市,一般地址
2022,01,10,2022-01-10,1,中壢區,否,173800,0,1,白天,121.242101,24.939154,桃園市,交叉路口
2022,01,10,2022-01-10,1,中壢區,否,175700,0,1,夜晚,121.23641,24.98141,桃園市,交叉路口
2022,01,10,2022-01-10,1,中壢區,否,182200,0,1,夜晚,121.224536,24.959146,桃園市,交叉路口
2022,01,10,2022-01-10,1,中壢區,否,184654,0,1,夜晚,121.223251,25.005218,桃園市,交叉路口
2022,01,10,2022-01-10,1,中壢區,否,185408,0,1,夜晚,121.223254,24.956398,桃園市,交叉路口
2022,01,10,2022-01-10,1,中壢區,否,191000,0,1,夜晚,121.165108,24.963856,桃園市,交叉路口
2022,01,10,2022-01-10,2,中壢區,否,194000,0,1,夜晚,121.224124,24.971554,桃園市,交叉路口
2022,01,10,2022-01-10,2,中壢區,否,195300,0,1,夜晚,121.217684,24.955267,桃園市,交叉路口
2022,01,10,2022-01-10,2,中壢區,否,201000,0,1,夜晚,121.212552,24.958068,桃園市,一般地址
2022,01,10,2022-01-10,1,中壢區,否,201300,0,1,夜晚,121.255702,24.936268,桃園市,交叉路口
2022,01,10,2022-01-10,2,中壢區,否,202000,0,1,夜晚,121.260337,24.958907,桃園市,交叉路口
2022,01,10,2022-01-10,1,中壢區,否,203059,0,1,夜晚,121.262664,24.974395,桃園市,一般地址
2022,01,10,2022-01-10,1,中壢區,否,203448,0,1,夜晚,121.185151,24.983049,桃園市,交叉路口
2022,01,10,2022-01-10,1,中壢區,否,204800,0,1,夜晚,121.260337,24.958907,桃園市,交叉路口
2022,01,10,2022-01-10,1,中壢區,不明,210800,0,1,夜晚,121.264692,24.96474,桃園市,一般地址
2022,01,10,2022-01-10,2,中壢區,否,211300,0,1,夜晚,121.242151,24.954333,桃園市,交叉路口
2022,01,10,2022-01-10,1,中壢區,否,211400,0,1,夜晚,121.247602,24.945347,桃園市,交叉路口
2022,01,10,2022-01-10,1,中壢區,否,213800,0,1,夜晚,121.245192,24.954974,桃園市,一般地址
2022,01,11,2022-01-11,1,中壢區,否,14431,0,1,夜晚,121.234559,24.936895,桃園市,一般地址
2022,01,11,2022-01-11,1,中壢區,否,45844,0,1,夜晚,121.221261,24.957918,桃園市,一般地址
2022,01,11,2022-01-11,2,中壢區,否,63600,0,1,白天,121.2114,24.956116,桃園市,交叉路口
2022,01,11,2022-01-11,1,中壢區,否,71300,0,1,白天,121.256892,24.950148,桃園市,一般地址
2022,01,11,2022-01-11,1,中壢區,否,75100,0,1,白天,121.238848,24.953325,桃園市,交叉路口
2022,01,11,2022-01-11,1,中壢區,否,82055,0,1,白天,121.259203,24.956961,桃園市,交叉路口
2022,01,11,2022-01-11,1,中壢區,否,82100,0,1,白天,121.257544,24.962418,桃園市,交叉路口
2022,01,11,2022-01-11,2,中壢區,否,82501,0,1,白天,121.215942,25.01293,桃園市,其他
2022,01,11,2022-01-11,1,中壢區,否,85145,0,1,白天,121.22299,24.9624,桃園市,交叉路口
2022,01,11,2022-01-11,1,中壢區,否,85722,0,1,白天,121.179929,24.978245,桃園市,交叉路口
2022,01,11,2022-01-11,2,中壢區,否,103000,0,1,白天,121.218143,24.958889,桃園市,一般地址
2022,01,11,2022-01-11,1,中壢區,否,103500,0,1,白天,121.201437,24.970904,桃園市,一般地址
2022,01,11,2022-01-11,1,中壢區,否,114206,0,1,白天,121.222306,24.954437,桃園市,交叉路口
2022,01,11,2022-01-11,1,中壢區,否,114329,0,1,白天,121.259865,24.973533,桃園市,交叉路口
2022,01,11,2022-01-11,1,中壢區,否,143400,0,1,白天,121.25739,24.964029,桃園市,交叉路口
2022,01,11,2022-01-11,1,中壢區,否,145300,0,1,白天,121.227283,24.961725,桃園市,一般地址
2022,01,11,2022-01-11,2,中壢區,否,152200,0,1,白天,121.247231,24.945699,桃園市,交叉路口
2022,01,11,2022-01-11,1,中壢區,否,155200,0,1,白天,121.171177,24.966269,桃園市,其他
2022,01,11,2022-01-11,2,中壢區,否,160000,0,1,白天,121.217466,24.959725,桃園市,交叉路口
2022,01,11,2022-01-11,1,中壢區,否,161700,0,1,白天,121.217263,24.957934,桃園市,交叉路口
2022,01,11,2022-01-11,1,中壢區,否,163400,0,1,白天,121.222698,24.966231,桃園市,一般地址
2022,01,11,2022-01-11,1,中壢區,否,170625,0,1,白天,121.236453,24.967928,桃園市,一般地址
2022,01,11,2022-01-11,1,中壢區,否,171400,0,1,白天,121.222176,24.987178,桃園市,交叉路口
2022,01,11,2022-01-11,1,中壢區,否,173000,0,1,白天,121.215322,25.001747,桃園市,一般地址
2022,01,11,2022-01-11,1,中壢區,否,173326,0,1,夜晚,121.239748,24.954415,桃園市,一般地址
2022,01,11,2022-01-11,2,中壢區,否,174600,0,1,白天,121.2271,24.960751,桃園市,交叉路口
2022,01,11,2022-01-11,1,中壢區,否,183057,0,1,夜晚,121.22957,24.961539,桃園市,一般地址
2022,01,11,2022-01-11,1,中壢區,否,185800,0,1,夜晚,121.238422,24.931513,桃園市,交叉路口
2022,01,11,2022-01-11,1,中壢區,否,191741,0,1,夜晚,121.24242,24.953899,桃園市,一般地址
2022,01,11,2022-01-11,1,中壢區,否,193128,0,1,夜晚,121.247598,24.945384,桃園市,交叉路口
2022,01,11,2022-01-11,2,中壢區,否,195800,0,1,夜晚,121.261225,24.964668,桃園市,一般地址
2022,01,11,2022-01-11,1,中壢區,否,203401,0,1,夜晚,121.255736,24.933014,桃園市,交叉路口
2022,01,11,2022-01-11,2,中壢區,否,212100,0,1,夜晚,121.236252,24.981424,桃園市,交叉路口
2022,01,11,2022-01-11,1,中壢區,否,213938,0,1,夜晚,121.224137,24.950217,桃園市,一般地址
2022,01,11,2022-01-11,1,中壢區,否,214200,0,1,夜晚,121.221862,24.958015,桃園市,一般地址
2022,01,12,2022-01-12,1,中壢區,否,54452,0,1,夜晚,121.238918,24.958751,桃園市,交叉路口
2022,01,12,2022-01-12,1,中壢區,否,54908,0,1,夜晚,121.240358,24.951543,桃園市,交叉路口
2022,01,12,2022-01-12,1,中壢區,否,64948,0,1,白天,121.244408,24.972565,桃園市,交叉路口
2022,01,12,2022-01-12,1,中壢區,否,73000,0,1,白天,121.162301,24.962063,桃園市,交叉路口
2022,01,12,2022-01-12,1,中壢區,否,74800,0,1,白天,121.254488,24.978342,桃園市,交叉路口
2022,01,12,2022-01-12,2,中壢區,否,81514,0,1,白天,121.257914,24.943368,桃園市,交叉路口
2022,01,12,2022-01-12,1,中壢區,否,104400,0,1,白天,121.223689,24.957248,桃園市,交叉路口
2022,01,12,2022-01-12,2,中壢區,否,111903,0,1,白天,121.263962,24.950646,桃園市,一般地址
2022,01,12,2022-01-12,1,中壢區, ,112600,0,1,白天,121.218944,25.014987,桃園市,交叉路口
2022,01,12,2022-01-12,1,中壢區,否,115942,0,1,白天,121.254026,24.979469,桃園市,一般地址
2022,01,12,2022-01-12,1,中壢區,否,121521,0,1,白天,121.222567,24.954974,桃園市,交叉路口
2022,01,12,2022-01-12,1,中壢區,否,141300,0,1,白天,121.228235,24.947264,桃園市,一般地址
2022,01,12,2022-01-12,2,中壢區,無法檢測,142958,0,1,白天,121.162476,24.960917,桃園市,一般地址
2022,01,12,2022-01-12,2,中壢區,否,145400,0,1,白天,121.221429,24.961586,桃園市,交叉路口
2022,01,12,2022-01-12,2,中壢區,否,150900,0,1,白天,121.260553,24.967286,桃園市,交叉路口
2022,01,12,2022-01-12,3,中壢區,否,171800,0,1,白天,121.236301,24.95588,桃園市,交叉路口
2022,01,12,2022-01-12,2,中壢區,否,172600,0,1,夜晚,121.156809,24.962696,桃園市,一般地址
2022,01,12,2022-01-12,2,中壢區,否,173700,0,1,夜晚,121.22709,24.953137,桃園市,交叉路口
2022,01,12,2022-01-12,1,中壢區,否,175506,0,1,夜晚,121.209935,24.9601,桃園市,交叉路口
2022,01,12,2022-01-12,1,中壢區,否,180412,0,1,夜晚,121.236852,24.982733,桃園市,其他
2022,01,12,2022-01-12,1,中壢區,否,184900,0,1,夜晚,121.216481,25.006943,桃園市,交叉路口
2022,01,12,2022-01-12,2,中壢區,否,191019,0,1,夜晚,121.225882,24.965753,桃園市,交叉路口
2022,01,12,2022-01-12,2,中壢區,否,191815,0,1,夜晚,121.22907,24.965455,桃園市,一般地址
2022,01,12,2022-01-12,2,中壢區,否,195500,0,1,夜晚,121.236122,24.964286,桃園市,一般地址
2022,01,12,2022-01-12,1,中壢區,否,210410,0,1,夜晚,121.248738,24.989096,桃園市,交叉路口
2022,01,13,2022-01-13,2,中壢區,否,1408,0,1,夜晚,121.171314,24.982217,桃園市,交叉路口
2022,01,13,2022-01-13,2,中壢區,否,62041,0,1,白天,121.244457,24.976075,桃園市,一般地址
2022,01,13,2022-01-13,1,中壢區,否,62400,0,1,白天,121.187106,24.984854,桃園市,一般地址
2022,01,13,2022-01-13,1,中壢區,否,63902,0,1,白天,121.22932,24.95311,桃園市,交叉路口
2022,01,13,2022-01-13,1,中壢區,否,64658,0,1,白天,121.245451,24.948781,桃園市,交叉路口
2022,01,13,2022-01-13,1,中壢區,否,65229,0,1,白天,121.242396,24.987236,桃園市,交叉路口
2022,01,13,2022-01-13,3,中壢區,否,74119,0,1,白天,121.239722,24.958135,桃園市,交叉路口
2022,01,13,2022-01-13,1,中壢區,否,75521,0,1,白天,121.207886,24.965955,桃園市,其他
2022,01,13,2022-01-13,1,中壢區,否,80007,0,1,白天,121.232497,25.004977,桃園市,交叉路口
2022,01,13,2022-01-13,2,中壢區,否,81404,0,1,白天,121.235627,24.964728,桃園市,一般地址
2022,01,13,2022-01-13,1,中壢區,否,83600,0,1,白天,121.23446,24.974225,桃園市,一般地址
2022,01,13,2022-01-13,1,中壢區,否,92040,0,1,白天,121.254827,24.977435,桃園市,一般地址
2022,01,13,2022-01-13,1,中壢區,否,92100,0,1,白天,121.220107,25.01028,桃園市,交叉路口
2022,01,13,2022-01-13,1,中壢區,否,102018,0,1,白天,121.255964,24.974362,桃園市,交叉路口
2022,01,13,2022-01-13,1,中壢區,否,104300,0,1,白天,121.260553,24.967286,桃園市,交叉路口
2022,01,13,2022-01-13,2,中壢區,否,120400,0,1,白天,121.224942,24.956793,桃園市,交叉路口
2022,01,13,2022-01-13,1,中壢區,否,120449,0,1,白天,121.232077,24.99608,桃園市,一般地址
2022,01,13,2022-01-13,1,中壢區,否,122224,0,1,白天,121.190421,24.962391,桃園市,一般地址
2022,01,13,2022-01-13,1,中壢區,否,134036,0,1,白天,121.254954,24.972173,桃園市,一般地址
2022,01,13,2022-01-13,2,中壢區,否,134822,0,1,白天,121.224219,24.949364,桃園市,一般地址
2022,01,13,2022-01-13,1,中壢區,否,142126,0,1,白天,121.251171,24.959172,桃園市,交叉路口
2022,01,13,2022-01-13,1,中壢區,否,144006,0,1,白天,121.233601,24.963597,桃園市,交叉路口
2022,01,13,2022-01-13,1,中壢區,否,164000,0,1,白天,121.228107,24.965668,桃園市,一般地址
2022,01,13,2022-01-13,1,中壢區,否,164800,0,1,白天,121.2399,24.959214,桃園市,交叉路口
2022,01,13,2022-01-13,2,中壢區,否,173023,0,1,夜晚,121.259631,24.945992,桃園市,一般地址
2022,01,13,2022-01-13,1,中壢區,否,173500,0,1,夜晚,121.228781,24.94391,桃園市,一般地址
2022,01,13,2022-01-13,1,中壢區,否,174700,0,1,白天,121.252839,24.960355,桃園市,一般地址
2022,01,13,2022-01-13,2,中壢區,否,174847,0,1,夜晚,121.230644,25.00272,桃園市,一般地址
2022,01,13,2022-01-13,2,中壢區,否,174900,0,1,夜晚,121.227441,24.943065,桃園市,交叉路口
2022,01,13,2022-01-13,1,中壢區,否,175223,0,1,夜晚,121.218996,25.012605,桃園市,交叉路口
2022,01,13,2022-01-13,1,中壢區,非駕駛人，未檢測,175400,0,1,夜晚,121.233601,24.963597,桃園市,交叉路口
2022,01,13,2022-01-13,1,中壢區,否,180700,0,1,夜晚,121.205115,25.001441,桃園市,一般地址
2022,01,13,2022-01-13,1,中壢區,否,181700,0,1,夜晚,121.24203,24.972598,桃園市,交叉路口
2022,01,13,2022-01-13,2,中壢區,否,181855,0,1,夜晚,121.222744,24.945052,桃園市,交叉路口
2022,01,13,2022-01-13,1,中壢區,否,184100,0,1,夜晚,121.22817,24.947513,桃園市,一般地址
2022,01,13,2022-01-13,2,中壢區,否,191500,0,1,夜晚,121.248371,24.982384,桃園市,交叉路口
2022,01,13,2022-01-13,2,中壢區,非駕駛人，未檢測,201403,0,1,夜晚,121.21967,25.007434,桃園市,交叉路口
2022,01,13,2022-01-13,1,中壢區,否,220742,0,1,夜晚,121.224123,24.969537,桃園市,一般地址
2022,01,14,2022-01-14,1,中壢區,無法檢測,71500,0,1,白天,121.262649,24.966954,桃園市,交叉路口
2022,01,14,2022-01-14,1,中壢區,否,73650,0,1,白天,121.227536,24.990029,桃園市,交叉路口
2022,01,14,2022-01-14,1,中壢區,否,74032,0,1,白天,121.260337,24.958907,桃園市,交叉路口
2022,01,14,2022-01-14,1,中壢區,否,74100,0,1,白天,121.207414,25.011876,桃園市,交叉路口
2022,01,14,2022-01-14,1,中壢區,否,80132,0,1,白天,121.219318,24.958123,桃園市,交叉路口
2022,01,14,2022-01-14,1,中壢區,否,82000,0,1,白天,121.239632,24.979136,桃園市,交叉路口
2022,01,14,2022-01-14,1,中壢區,否,83500,0,1,白天,121.231632,24.967613,桃園市,交叉路口
2022,01,14,2022-01-14,1,中壢區,否,84107,0,1,白天,121.263259,24.969957,桃園市,一般地址
2022,01,14,2022-01-14,1,中壢區,否,84246,0,1,白天,121.25442,24.971071,桃園市,交叉路口
2022,01,14,2022-01-14,2,中壢區,否,92050,0,1,白天,121.241944,24.952795,桃園市,一般地址
2022,01,14,2022-01-14,2,中壢區,否,95000,0,1,白天,121.261546,24.963939,桃園市,交叉路口
2022,01,14,2022-01-14,1,中壢區,否,100017,0,1,白天,121.252287,24.983158,桃園市,交叉路口
2022,01,14,2022-01-14,1,中壢區,否,100300,0,1,白天,121.199287,25.002197,桃園市,其他
2022,01,14,2022-01-14,2,中壢區,非駕駛人，未檢測,101500,0,1,白天,121.251257,24.928585,桃園市,一般地址
2022,01,14,2022-01-14,1,中壢區,否,121257,0,1,白天,121.256613,24.973049,桃園市,交叉路口
2022,01,14,2022-01-14,1,中壢區,否,122000,0,1,白天,121.236215,24.968784,桃園市,交叉路口
2022,01,14,2022-01-14,2,中壢區,否,124737,0,1,白天,121.250759,24.969447,桃園市,交叉路口
2022,01,14,2022-01-14,1,中壢區,否,130300,0,1,白天,121.202754,25.000787,桃園市,交叉路口
2022,01,14,2022-01-14,1,中壢區,否,134200,0,1,白天,121.206024,24.961569,桃園市,交叉路口
2022,01,14,2022-01-14,2,中壢區,否,142500,0,1,白天,121.256613,24.973049,桃園市,交叉路口
2022,01,14,2022-01-14,1,中壢區,否,142637,0,1,白天,121.236297,24.981788,桃園市,交叉路口
2022,01,14,2022-01-14,1,中壢區,否,145343,0,1,白天,121.24422,24.966866,桃園市,交叉路口
2022,01,14,2022-01-14,1,中壢區,否,145900,0,1,白天,121.219026,24.99744,桃園市,一般地址
2022,01,14,2022-01-14,1,中壢區,否,145957,0,1,白天,121.224326,24.963723,桃園市,交叉路口
2022,01,14,2022-01-14,1,中壢區,無法檢測,151700,0,1,白天,121.240255,24.95521,桃園市,一般地址
2022,01,14,2022-01-14,2,中壢區,否,153000,0,1,白天,121.204888,24.964858,桃園市,一般地址
2022,01,14,2022-01-14,2,中壢區,否,153200,0,1,白天,121.254445,24.971053,桃園市,其他
2022,01,14,2022-01-14,1,中壢區,否,153407,0,1,白天,121.225977,24.955833,桃園市,一般地址
2022,01,14,2022-01-14,1,中壢區,否,154200,0,1,白天,121.223732,24.957411,桃園市,一般地址
2022,01,14,2022-01-14,1,中壢區,否,154556,0,1,白天,121.153881,24.963673,桃園市,一般地址
2022,01,14,2022-01-14,1,中壢區,否,155508,0,1,白天,121.255964,24.974362,桃園市,交叉路口
2022,01,14,2022-01-14,2,中壢區,否,164600,0,1,白天,121.257203,24.9356,桃園市,交叉路口
2022,01,14,2022-01-14,1,中壢區,否,164900,0,1,白天,121.228931,24.956893,桃園市,其他
2022,01,14,2022-01-14,1,中壢區,否,165031,0,1,白天,121.244609,24.997219,桃園市,一般地址
2022,01,14,2022-01-14,3,中壢區,否,171000,0,1,白天,121.227133,24.94434,桃園市,一般地址
2022,01,14,2022-01-14,1,中壢區,否,173000,0,1,夜晚,121.231219,24.953827,桃園市,一般地址
2022,01,14,2022-01-14,2,中壢區,否,174748,0,1,夜晚,121.251159,24.941583,桃園市,一般地址
