date,breau,month,year,station,lon,_id,time,type,lat
3,桃園分局,11,104,埔子所,121.3026,2547,1041103,汽車竊盜,25.00178
3,大溪分局,11,104,圳頂所,121.2821,2548,1041103,汽車竊盜,24.901
3,龍潭分局,11,104,聖亭所,121.1948,2549,1041103,汽車竊盜,24.87547
2,楊梅分局,11,104,永安所,121.0606,2550,1041102,汽車竊盜,24.98263
2,八德分局,11,104,四維所,121.2968,2551,1041102,汽車竊盜,24.96139
2,中壢分局,11,104,仁愛所,121.2567,2552,1041102,汽車竊盜,24.94689
2,楊梅分局,11,104,草湳所,121.1367,2553,1041102,汽車竊盜,24.92421
2,龍潭分局,11,104,聖亭所,121.2053,2554,1041102,汽車竊盜,24.88342
1,桃園分局,11,104,埔子所,121.2951,2555,1041101,汽車竊盜,24.99366
1,楊梅分局,11,104,草湳所,121.1582,2556,1041101,汽車竊盜,24.91298
1,大溪分局,11,104,南雅所,121.2954,2557,1041101,汽車竊盜,24.88185
31,桃園分局,10,104,埔子所,121.2858,2558,1041031,汽車竊盜,25.00903
31,桃園分局,10,104,武陵所,121.3201,2559,1041031,汽車竊盜,24.99089
31,中壢分局,10,104,文化所,121.2448,2560,1041031,汽車竊盜,24.97858
31,八德分局,10,104,八德所,121.2975,2561,1041031,汽車竊盜,24.94091
29,中壢分局,10,104,普仁所,121.243,2562,1041029,汽車竊盜,24.9551
28,龜山分局,10,104,大華所,121.3751,2563,1041028,汽車竊盜,25.05568
28,八德分局,10,104,八德所,121.301,2564,1041028,汽車竊盜,24.93508
28,楊梅分局,10,104,楊梅所,121.1395,2565,1041028,汽車竊盜,24.90935
28,龍潭分局,10,104,龍潭所,121.2175,2566,1041028,汽車竊盜,24.85735
26,中壢分局,10,104,中福所,121.2397,2567,1041026,汽車竊盜,24.97708
26,中壢分局,10,104,仁愛所,121.2609,2568,1041026,汽車竊盜,24.94754
26,大溪分局,10,104,圳頂所,121.2768,2569,1041026,汽車竊盜,24.89509
25,大園分局,10,104,草漯所,121.1248,2570,1041025,汽車竊盜,25.05448
25,中壢分局,10,104,青埔所,121.2054,2571,1041025,汽車竊盜,24.97215
25,楊梅分局,10,104,富岡所,121.0694,2572,1041025,汽車竊盜,24.92603
24,龍潭分局,10,104,龍潭所,121.216,2573,1041024,汽車竊盜,24.86055
23,平鎮分局,10,104,宋屋所,121.2067,2574,1041023,汽車竊盜,24.943
22,龜山分局,10,104,大華所,121.3665,2575,1041022,汽車竊盜,25.06314
22,中壢分局,10,104,青埔所,121.2161,2576,1041022,汽車竊盜,25.00135
22,中壢分局,10,104,自強所,121.2639,2577,1041022,汽車竊盜,24.96322
22,八德分局,10,104,廣興所,121.2839,2578,1041022,汽車竊盜,24.94966
22,楊梅分局,10,104,上湖所,121.1248,2579,1041022,汽車竊盜,24.91493
22,平鎮分局,10,104,平鎮所,121.2078,2580,1041022,汽車竊盜,24.91466
22,平鎮分局,10,104,建安所,121.2541,2581,1041022,汽車竊盜,24.91463
21,龜山分局,10,104,坪頂所,121.3646,2582,1041021,汽車竊盜,25.06145
21,中壢分局,10,104,中福所,121.2317,2583,1041021,汽車竊盜,24.97164
21,八德分局,10,104,八德所,121.3061,2584,1041021,汽車竊盜,24.93691
20,龜山分局,10,104,龜山所,121.34,2585,1041020,汽車竊盜,24.99976
19,中壢分局,10,104,文化所,121.2054,2586,1041019,汽車竊盜,24.97215
19,楊梅分局,10,104,楊梅所,121.1479,2587,1041019,汽車竊盜,24.90334
18,中壢分局,10,104,文化所,121.2292,2588,1041018,汽車竊盜,25.00312
18,中壢分局,10,104,文化所,121.2495,2589,1041018,汽車竊盜,24.97417
18,八德分局,10,104,八德所,121.3012,2590,1041018,汽車竊盜,24.94322
18,楊梅分局,10,104,楊梅所,121.1384,2591,1041018,汽車竊盜,24.89483
17,平鎮分局,10,104,平鎮所,121.2123,2592,1041017,汽車竊盜,24.92373
17,楊梅分局,10,104,草湳所,121.181,2593,1041017,汽車竊盜,24.9103
17,龍潭分局,10,104,中興所,121.236,2594,1041017,汽車竊盜,24.88149
16,中壢分局,10,104,大崙所,121.1816,2595,1041016,汽車竊盜,24.98827
16,大溪分局,10,104,圳頂所,121.2862,2596,1041016,汽車竊盜,24.89953
15,八德分局,10,104,四維所,121.3013,2597,1041015,汽車竊盜,24.96754
14,大園分局,10,104,觀音所,121.0922,2598,1041014,汽車竊盜,25.03412
13,八德分局,10,104,八德所,121.2973,2599,1041013,汽車竊盜,24.93833
12,大園分局,10,104,草漯所,121.1939,2600,1041012,汽車竊盜,25.04926
12,楊梅分局,10,104,富岡所,121.0813,2601,1041012,汽車竊盜,24.93612
12,龍潭分局,10,104,龍潭所,121.2054,2602,1041012,汽車竊盜,24.84449
12,龍潭分局,10,104,石門所,121.235,2603,1041012,汽車竊盜,24.84176
11,平鎮分局,10,104,平鎮所,121.2187,2604,1041011,汽車竊盜,24.95505
11,楊梅分局,10,104,富岡所,121.0755,2605,1041011,汽車竊盜,24.942
11,八德分局,10,104,八德所,121.301,2606,1041011,汽車竊盜,24.93508
11,八德分局,10,104,八德所,121.2905,2607,1041011,汽車竊盜,24.9278
10,龜山分局,10,104,迴龍所,121.3995,2608,1041010,汽車竊盜,25.01635
10,中壢分局,10,104,文化所,121.2404,2609,1041010,汽車竊盜,24.96312
10,八德分局,10,104,廣興所,121.2715,2610,1041010,汽車竊盜,24.95854
10,中壢分局,10,104,龍興所,121.2251,2611,1041010,汽車竊盜,24.94164
10,楊梅分局,10,104,楊梅所,121.17,2612,1041010,汽車竊盜,24.91259
10,龍潭分局,10,104,龍潭所,121.2054,2613,1041010,汽車竊盜,24.84449
9,龜山分局,10,104,龜山所,121.3656,2614,1041009,汽車竊盜,25.01991
9,八德分局,10,104,四維所,121.2997,2615,1041009,汽車竊盜,24.94256
9,八德分局,10,104,八德所,121.2975,2616,1041009,汽車竊盜,24.94091
9,楊梅分局,10,104,草湳所,121.1781,2617,1041009,汽車竊盜,24.9108
9,龍潭分局,10,104,石門所,121.2054,2618,1041009,汽車竊盜,24.84449
9,龍潭分局,10,104,中興所,121.2054,2619,1041009,汽車竊盜,24.84449
8,龜山分局,10,104,龜山所,121.3506,2620,1041008,汽車竊盜,25.00327
8,中壢分局,10,104,文化所,121.2428,2621,1041008,汽車竊盜,24.97794
8,中壢分局,10,104,文化所,121.2404,2622,1041008,汽車竊盜,24.96312
8,中壢分局,10,104,仁愛所,121.2525,2623,1041008,汽車竊盜,24.94569
6,桃園分局,10,104,同安所,121.3155,2624,1041006,汽車竊盜,25.01957
6,楊梅分局,10,104,楊梅所,121.1277,2625,1041006,汽車竊盜,24.90306
4,中壢分局,10,104,龍興所,121.2335,2626,1041004,汽車竊盜,24.93462
3,中壢分局,10,104,中壢所,121.2253,2627,1041003,汽車竊盜,24.95614
3,平鎮分局,10,104,宋屋所,121.1953,2628,1041003,汽車竊盜,24.954
2,蘆竹分局,10,104,南竹所,121.262,2629,1041002,汽車竊盜,25.06232
2,龜山分局,10,104,坪頂所,121.3617,2630,1041002,汽車竊盜,25.05909
2,中壢分局,10,104,文化所,121.2404,2631,1041002,汽車竊盜,24.96312
1,大園分局,10,104,草漯所,121.1248,2632,1041001,汽車竊盜,25.05448
30,八德分局,9,104,四維所,121.2945,2633,1040930,汽車竊盜,24.95404
30,八德分局,9,104,四維所,121.3005,2634,1040930,汽車竊盜,24.94541
30,八德分局,9,104,廣興所,121.2717,2635,1040930,汽車竊盜,24.93049
29,龜山分局,9,104,大埔所,121.3643,2636,1040929,汽車竊盜,25.02226
29,桃園分局,9,104,埔子所,121.2852,2637,1040929,汽車竊盜,25.00156
29,大溪分局,9,104,三層所,121.3141,2638,1040929,汽車竊盜,24.86718
29,龍潭分局,9,104,高平所,121.2054,2639,1040929,汽車竊盜,24.84449
28,中壢分局,9,104,青埔所,121.2165,2640,1040928,汽車竊盜,25.01013
28,龜山分局,9,104,龜山所,121.3325,2641,1040928,汽車竊盜,24.99744
28,平鎮分局,9,104,建安所,121.254,2642,1040928,汽車竊盜,24.91197
27,蘆竹分局,9,104,南竹所,121.2782,2643,1040927,汽車竊盜,25.05358
27,龜山分局,9,104,大坑所,121.3656,2644,1040927,汽車竊盜,25.01991
27,八德分局,9,104,八德所,121.2884,2645,1040927,汽車竊盜,24.9453
26,大溪分局,9,104,永福所,121.3106,2646,1040926,汽車竊盜,24.89465
25,中壢分局,9,104,自強所,121.2623,2647,1040925,汽車竊盜,24.96361
24,楊梅分局,9,104,永安所,121.1367,2648,1040924,汽車竊盜,24.92421
23,大園分局,9,104,草漯所,121.193,2649,1040923,汽車竊盜,25.07489
23,大園分局,9,104,埔心所,121.2304,2650,1040923,汽車竊盜,25.02581
23,八德分局,9,104,四維所,121.3013,2651,1040923,汽車竊盜,24.97419
23,大溪分局,9,104,南雅所,121.2904,2652,1040923,汽車竊盜,24.87628
22,中壢分局,9,104,自強所,121.262,2653,1040922,汽車竊盜,24.96333
22,中壢分局,9,104,仁愛所,121.2525,2654,1040922,汽車竊盜,24.94569
22,平鎮分局,9,104,平鎮所,121.2147,2655,1040922,汽車竊盜,24.90608
21,八德分局,9,104,四維所,121.3049,2656,1040921,汽車竊盜,24.95843
21,八德分局,9,104,廣興所,121.2873,2657,1040921,汽車竊盜,24.95146
20,蘆竹分局,9,104,外社所,121.2867,2658,1040920,汽車竊盜,25.08346
20,大園分局,9,104,潮音所,121.1728,2659,1040920,汽車竊盜,25.06107
20,大溪分局,9,104,圳頂所,121.2815,2660,1040920,汽車竊盜,24.90411
19,中壢分局,9,104,普仁所,121.2376,2661,1040919,汽車竊盜,24.95787
18,平鎮分局,9,104,北勢所,121.2163,2662,1040918,汽車竊盜,24.93837
17,中壢分局,9,104,文化所,121.2456,2663,1040917,汽車竊盜,24.99321
17,中壢分局,9,104,普仁所,121.2331,2664,1040917,汽車竊盜,24.95694
17,八德分局,9,104,大安所,121.3287,2665,1040917,汽車竊盜,24.94484
17,平鎮分局,9,104,平鎮所,121.217,2666,1040917,汽車竊盜,24.90165
16,中壢分局,9,104,青埔所,121.2192,2667,1040916,汽車竊盜,25.01262
16,龜山分局,9,104,龜山所,121.3764,2668,1040916,汽車竊盜,25.00948
15,桃園分局,9,104,中路所,121.2978,2669,1040915,汽車竊盜,24.98578
15,中壢分局,9,104,文化所,121.2436,2670,1040915,汽車竊盜,24.98473
15,中壢分局,9,104,中福所,121.2328,2671,1040915,汽車竊盜,24.96571
15,中壢分局,9,104,中壢所,121.2267,2672,1040915,汽車竊盜,24.95231
15,平鎮分局,9,104,北勢所,121.2218,2673,1040915,汽車竊盜,24.95004
15,龍潭分局,9,104,中興所,121.2308,2674,1040915,汽車竊盜,24.87533
15,大溪分局,9,104,榮華所,121.297,2675,1040915,汽車竊盜,24.86584
15,龍潭分局,9,104,龍潭所,121.2054,2676,1040915,汽車竊盜,24.84449
14,中壢分局,9,104,自強所,121.2573,2677,1040914,汽車竊盜,24.96863
14,中壢分局,9,104,仁愛所,121.2869,2678,1040914,汽車竊盜,24.91104
13,大園分局,9,104,草漯所,121.1939,2679,1040913,汽車竊盜,25.04926
13,八德分局,9,104,高明所,121.2726,2680,1040913,汽車竊盜,24.96478
13,大溪分局,9,104,圳頂所,121.2824,2681,1040913,汽車竊盜,24.89646
13,大溪分局,9,104,三層所,121.297,2682,1040913,汽車竊盜,24.86584
12,龜山分局,9,104,龜山所,121.3643,2683,1040912,汽車竊盜,25.02226
12,中壢分局,9,104,青埔所,121.2209,2684,1040912,汽車竊盜,25.01119
12,蘆竹分局,9,104,大竹所,121.2641,2685,1040912,汽車竊盜,24.9906
11,龜山分局,9,104,大林所,121.3309,2686,1040911,汽車竊盜,24.99336
11,中壢分局,9,104,普仁所,121.2363,2687,1040911,汽車竊盜,24.95352
10,龜山分局,9,104,迴龍所,121.402,2688,1040910,汽車竊盜,25.017
10,中壢分局,9,104,文化所,121.2304,2689,1040910,汽車竊盜,24.99937
10,楊梅分局,9,104,新屋所,121.1028,2690,1040910,汽車竊盜,24.97098
9,蘆竹分局,9,104,南崁所,121.2949,2691,1040909,汽車竊盜,25.0511
9,中壢分局,9,104,內壢所,121.2524,2692,1040909,汽車竊盜,24.98011
9,中壢分局,9,104,中福所,121.224,2693,1040909,汽車竊盜,24.97167
9,八德分局,9,104,八德所,121.2901,2694,1040909,汽車竊盜,24.93504
8,八德分局,9,104,高明所,121.2683,2695,1040908,汽車竊盜,24.97017
8,楊梅分局,9,104,新屋所,121.1367,2696,1040908,汽車竊盜,24.92421
7,龜山分局,9,104,龜山所,121.3434,2697,1040907,汽車竊盜,24.99989
7,中壢分局,9,104,中福所,121.2302,2698,1040907,汽車竊盜,24.96698
7,中壢分局,9,104,興國所,121.2111,2699,1040907,汽車竊盜,24.96158
7,中壢分局,9,104,普仁所,121.2474,2700,1040907,汽車竊盜,24.95963
7,楊梅分局,9,104,富岡所,121.0898,2701,1040907,汽車竊盜,24.94798
7,中壢分局,9,104,仁愛所,121.2525,2702,1040907,汽車竊盜,24.94569
6,中壢分局,9,104,文化所,121.242,2703,1040906,汽車竊盜,24.9726
5,中壢分局,9,104,青埔所,121.2192,2704,1040905,汽車竊盜,25.01262
5,大園分局,9,104,新坡所,121.1678,2705,1040905,汽車竊盜,24.99322
5,平鎮分局,9,104,宋屋所,121.2096,2706,1040905,汽車竊盜,24.94417
4,中壢分局,9,104,文化所,121.2538,2707,1040904,汽車竊盜,24.99189
3,楊梅分局,9,104,楊梅所,121.1459,2708,1040903,汽車竊盜,24.90917
2,大園分局,9,104,草漯所,121.1302,2709,1040902,汽車竊盜,25.05529
2,龜山分局,9,104,龜山所,121.3432,2710,1040902,汽車竊盜,24.99726
2,八德分局,9,104,四維所,121.2959,2711,1040902,汽車竊盜,24.95666
2,平鎮分局,9,104,北勢所,121.2161,2712,1040902,汽車竊盜,24.9384
2,楊梅分局,9,104,草湳所,121.1367,2713,1040902,汽車竊盜,24.92421
1,桃園分局,9,104,大樹所,121.3167,2714,1040901,汽車竊盜,24.98703
1,平鎮分局,9,104,建安所,121.2381,2715,1040901,汽車竊盜,24.91692
1,平鎮分局,9,104,平鎮所,121.2113,2716,1040901,汽車竊盜,24.8966
31,中壢分局,8,104,自強所,121.2054,2717,1040831,汽車竊盜,24.97215
31,平鎮分局,8,104,北勢所,121.2227,2718,1040831,汽車竊盜,24.94093
31,楊梅分局,8,104,草湳所,121.1791,2719,1040831,汽車竊盜,24.90678
31,楊梅分局,8,104,上湖所,121.0768,2720,1040831,汽車竊盜,24.90546
31,龍潭分局,8,104,龍潭所,121.2054,2721,1040831,汽車竊盜,24.84449
30,大園分局,8,104,大園所,121.1939,2722,1040830,汽車竊盜,25.04926
30,龍潭分局,8,104,龍潭所,121.212,2723,1040830,汽車竊盜,24.85975
30,龍潭分局,8,104,龍潭所,121.2142,2724,1040830,汽車竊盜,24.85816
30,龍潭分局,8,104,高平所,121.2054,2725,1040830,汽車竊盜,24.84449
29,八德分局,8,104,大安所,121.3282,2726,1040829,汽車竊盜,24.96658
28,大園分局,8,104,大園所,121.1845,2727,1040828,汽車竊盜,25.06568
28,龍潭分局,8,104,石門所,121.2054,2728,1040828,汽車竊盜,24.84449
26,中壢分局,8,104,普仁所,121.2349,2729,1040826,汽車竊盜,24.9532
26,平鎮分局,8,104,平鎮所,121.2082,2730,1040826,汽車竊盜,24.91313
25,龜山分局,8,104,龜山所,121.3656,2731,1040825,汽車竊盜,25.01991
25,八德分局,8,104,八德所,121.3,2732,1040825,汽車竊盜,24.93484
25,楊梅分局,8,104,楊梅所,121.1426,2733,1040825,汽車竊盜,24.90358
25,大溪分局,8,104,圳頂所,121.2858,2734,1040825,汽車竊盜,24.90073
24,中壢分局,8,104,青埔所,121.2165,2735,1040824,汽車竊盜,25.01013
24,中壢分局,8,104,青埔所,121.2173,2736,1040824,汽車竊盜,25.00037
24,中壢分局,8,104,文化所,121.2447,2737,1040824,汽車竊盜,24.97731
24,桃園分局,8,104,大樹所,121.3029,2738,1040824,汽車竊盜,24.97649
24,中壢分局,8,104,龍興所,121.2476,2739,1040824,汽車竊盜,24.93547
23,龜山分局,8,104,大華所,121.3737,2740,1040823,汽車竊盜,25.05625
23,中壢分局,8,104,文化所,121.2409,2741,1040823,汽車竊盜,25.00176
23,中壢分局,8,104,興國所,121.2144,2742,1040823,汽車竊盜,24.96564
23,八德分局,8,104,大安所,121.3056,2743,1040823,汽車竊盜,24.9595
23,中壢分局,8,104,龍興所,121.25,2744,1040823,汽車竊盜,24.94116
23,龍潭分局,8,104,中興所,121.2383,2745,1040823,汽車竊盜,24.87421
22,桃園分局,8,104,龍安所,121.2734,2746,1040822,汽車竊盜,24.9844
21,中壢分局,8,104,自強所,121.256,2747,1040821,汽車竊盜,24.97158
20,八德分局,8,104,大安所,121.3156,2748,1040820,汽車竊盜,24.94524
19,八德分局,8,104,廣興所,121.257,2749,1040819,汽車竊盜,24.92301
19,平鎮分局,8,104,平鎮所,121.2116,2750,1040819,汽車竊盜,24.90418
19,大溪分局,8,104,南雅所,121.2903,2751,1040819,汽車竊盜,24.87583
18,龜山分局,8,104,迴龍所,121.4029,2752,1040818,汽車竊盜,25.01744
18,中壢分局,8,104,青埔所,121.2192,2753,1040818,汽車竊盜,25.01262
18,中壢分局,8,104,大崙所,121.2048,2754,1040818,汽車竊盜,25.00242
18,龍潭分局,8,104,中興所,121.2308,2755,1040818,汽車竊盜,24.87307
17,龜山分局,8,104,坪頂所,121.3567,2756,1040817,汽車竊盜,25.04717
17,中壢分局,8,104,內壢所,121.2549,2757,1040817,汽車竊盜,24.97591
17,中壢分局,8,104,龍興所,121.256,2758,1040817,汽車竊盜,24.97158
17,中壢分局,8,104,龍興所,121.2398,2759,1040817,汽車竊盜,24.93668
17,平鎮分局,8,104,平鎮所,121.2054,2760,1040817,汽車竊盜,24.9296
16,龜山分局,8,104,大林所,121.3324,2761,1040816,汽車竊盜,24.98175
16,平鎮分局,8,104,龍岡所,121.23,2762,1040816,汽車竊盜,24.92972
15,大園分局,8,104,新坡所,121.1174,2763,1040815,汽車竊盜,25.02249
15,桃園分局,8,104,埔子所,121.2946,2764,1040815,汽車竊盜,25.01045
15,中壢分局,8,104,文化所,121.2501,2765,1040815,汽車竊盜,24.98624
14,大園分局,8,104,潮音所,121.1939,2766,1040814,汽車竊盜,25.04926
14,蘆竹分局,8,104,南崁所,121.2945,2767,1040814,汽車竊盜,25.03922
14,桃園分局,8,104,同安所,121.3112,2768,1040814,汽車竊盜,25.02243
12,桃園分局,8,104,同安所,121.3057,2769,1040812,汽車竊盜,25.0233
12,龜山分局,8,104,大林所,121.3285,2770,1040812,汽車竊盜,24.9901
12,中壢分局,8,104,龍興所,121.2262,2771,1040812,汽車竊盜,24.94544
11,中壢分局,8,104,青埔所,121.2192,2772,1040811,汽車竊盜,25.01262
11,龍潭分局,8,104,中興所,121.2332,2773,1040811,汽車竊盜,24.87687
10,大園分局,8,104,大園所,121.1973,2774,1040810,汽車竊盜,25.05876
10,楊梅分局,8,104,草湳所,121.1367,2775,1040810,汽車竊盜,24.92421
9,中壢分局,8,104,中福所,121.2292,2776,1040809,汽車竊盜,25.00311
9,中壢分局,8,104,興國所,121.2093,2777,1040809,汽車竊盜,24.95843
8,中壢分局,8,104,大崙所,121.1805,2778,1040808,汽車竊盜,24.98866
8,楊梅分局,8,104,埔頂所,121.1539,2779,1040808,汽車竊盜,24.96335
8,楊梅分局,8,104,草湳所,121.1582,2780,1040808,汽車竊盜,24.9095
7,中壢分局,8,104,自強所,121.2638,2781,1040807,汽車竊盜,24.97339
7,桃園分局,8,104,中路所,121.2928,2782,1040807,汽車竊盜,24.96322
7,中壢分局,8,104,興國所,121.2065,2783,1040807,汽車竊盜,24.96179
7,八德分局,8,104,廣興所,121.2892,2784,1040807,汽車竊盜,24.94851
7,平鎮分局,8,104,平鎮所,121.2125,2785,1040807,汽車竊盜,24.89368
5,桃園分局,8,104,同安所,121.3076,2786,1040805,汽車竊盜,25.0218
5,平鎮分局,8,104,宋屋所,121.2064,2787,1040805,汽車竊盜,24.94591
5,大溪分局,8,104,圳頂所,121.2752,2788,1040805,汽車竊盜,24.89637
4,大園分局,8,104,草漯所,121.1248,2789,1040804,汽車竊盜,25.05448
4,蘆竹分局,8,104,南崁所,121.2902,2790,1040804,汽車竊盜,25.05338
3,中壢分局,8,104,普仁所,121.2321,2791,1040803,汽車竊盜,24.95735
3,八德分局,8,104,廣興所,121.2621,2792,1040803,汽車竊盜,24.9337
3,楊梅分局,8,104,楊梅所,121.146,2793,1040803,汽車竊盜,24.91632
2,中壢分局,8,104,中福所,121.2226,2794,1040802,汽車竊盜,24.98219
1,大園分局,8,104,草漯所,121.1501,2795,1040801,汽車竊盜,25.05113
1,大園分局,8,104,新坡所,121.15,2796,1040801,汽車竊盜,25.02944
1,中壢分局,8,104,興國所,121.1945,2797,1040801,汽車竊盜,24.96475
1,楊梅分局,8,104,富岡所,121.0714,2798,1040801,汽車竊盜,24.92963
1,楊梅分局,8,104,草湳所,121.173,2799,1040801,汽車竊盜,24.9101
1,龍潭分局,8,104,中興所,121.2348,2800,1040801,汽車竊盜,24.87697
31,中壢分局,7,104,內壢所,121.2509,2801,1040731,汽車竊盜,24.97968
31,楊梅分局,7,104,幼獅所,121.1562,2802,1040731,汽車竊盜,24.94674
31,大溪分局,7,104,圳頂所,121.2857,2803,1040731,汽車竊盜,24.91185
31,平鎮分局,7,104,建安所,121.2423,2804,1040731,汽車竊盜,24.90601
29,桃園分局,7,104,埔子所,121.2924,2805,1040729,汽車竊盜,25.00697
29,中壢分局,7,104,文化所,121.2428,2806,1040729,汽車竊盜,24.97262
29,八德分局,7,104,高明所,121.2664,2807,1040729,汽車竊盜,24.95587
28,中壢分局,7,104,中福所,121.2288,2808,1040728,汽車竊盜,24.96735
27,中壢分局,7,104,文化所,121.2504,2809,1040727,汽車竊盜,24.9903
27,平鎮分局,7,104,宋屋所,121.209,2810,1040727,汽車竊盜,24.95515
26,大園分局,7,104,潮音所,121.1745,2811,1040726,汽車竊盜,25.06182
26,蘆竹分局,7,104,南崁所,121.3002,2812,1040726,汽車竊盜,25.03691
26,桃園分局,7,104,埔子所,121.2994,2813,1040726,汽車竊盜,25.00643
26,大溪分局,7,104,圳頂所,121.2867,2814,1040726,汽車竊盜,24.90791
26,大溪分局,7,104,圳頂所,121.2804,2815,1040726,汽車竊盜,24.90279
26,龍潭分局,7,104,高平所,121.2054,2816,1040726,汽車竊盜,24.84449
25,八德分局,7,104,高明所,121.273,2817,1040725,汽車竊盜,24.97113
25,平鎮分局,7,104,宋屋所,121.2022,2818,1040725,汽車竊盜,24.95136
25,平鎮分局,7,104,宋屋所,121.2027,2819,1040725,汽車竊盜,24.94588
25,龍潭分局,7,104,聖亭所,121.2027,2820,1040725,汽車竊盜,24.87269
24,龜山分局,7,104,大林所,121.326,2821,1040724,汽車竊盜,24.99156
23,八德分局,7,104,八德所,121.2926,2822,1040723,汽車竊盜,24.94435
23,楊梅分局,7,104,幼獅所,121.1693,2823,1040723,汽車竊盜,24.9403
22,中壢分局,7,104,普仁所,121.2441,2824,1040722,汽車竊盜,24.944
22,楊梅分局,7,104,大坡所,121.1367,2825,1040722,汽車竊盜,24.92421
22,大溪分局,7,104,圳頂所,121.2605,2826,1040722,汽車竊盜,24.8981
21,大溪分局,7,104,圳頂所,121.2821,2827,1040721,汽車竊盜,24.89643
20,大園分局,7,104,草漯所,121.1939,2828,1040720,汽車竊盜,25.04926
20,楊梅分局,7,104,幼獅所,121.1649,2829,1040720,汽車竊盜,24.95718
19,大園分局,7,104,大園所,121.1939,2830,1040719,汽車竊盜,25.04926
19,中壢分局,7,104,中福所,121.2354,2831,1040719,汽車竊盜,24.97303
18,龜山分局,7,104,大華所,121.3716,2832,1040718,汽車竊盜,25.0568
18,中壢分局,7,104,普仁所,121.2345,2833,1040718,汽車竊盜,24.95417
17,中壢分局,7,104,興國所,121.2105,2834,1040717,汽車竊盜,24.97797
17,中壢分局,7,104,大崙所,121.1653,2835,1040717,汽車竊盜,24.96122
17,八德分局,7,104,八德所,121.293,2836,1040717,汽車竊盜,24.92939
17,平鎮分局,7,104,龍岡所,121.2485,2837,1040717,汽車竊盜,24.92466
17,大溪分局,7,104,圳頂所,121.2755,2838,1040717,汽車竊盜,24.89807
16,楊梅分局,7,104,富岡所,121.2145,2839,1040716,汽車竊盜,24.94216
16,平鎮分局,7,104,建安所,121.2492,2840,1040716,汽車竊盜,24.91608
15,蘆竹分局,7,104,大竹所,121.2485,2841,1040715,汽車竊盜,25.02458
15,楊梅分局,7,104,草湳所,121.1367,2842,1040715,汽車竊盜,24.92421
15,大溪分局,7,104,南雅所,121.2945,2843,1040715,汽車竊盜,24.88149
14,平鎮分局,7,104,龍岡所,121.256,2844,1040714,汽車竊盜,24.92908
13,楊梅分局,7,104,幼獅所,121.1622,2845,1040713,汽車竊盜,24.92877
13,楊梅分局,7,104,楊梅所,121.1392,2846,1040713,汽車竊盜,24.9069
11,龜山分局,7,104,大華所,121.3691,2847,1040711,汽車竊盜,25.05481
11,龜山分局,7,104,大埔所,121.3664,2848,1040711,汽車竊盜,25.01509
11,中壢分局,7,104,文化所,121.2513,2849,1040711,汽車竊盜,24.97503
10,八德分局,7,104,廣興所,121.2727,2850,1040710,汽車竊盜,24.93863
10,大溪分局,7,104,三層所,121.2928,2851,1040710,汽車竊盜,24.8526
9,楊梅分局,7,104,埔頂所,121.1168,2852,1040709,汽車竊盜,24.9516
8,桃園分局,7,104,埔子所,121.2823,2853,1040708,汽車竊盜,25.00942
8,中壢分局,7,104,普仁所,121.2464,2854,1040708,汽車竊盜,24.9612
8,中壢分局,7,104,普仁所,121.2397,2855,1040708,汽車竊盜,24.9526
8,楊梅分局,7,104,草湳所,121.1621,2856,1040708,汽車竊盜,24.91297
7,大園分局,7,104,草漯所,121.1939,2857,1040707,汽車竊盜,25.04926
7,中壢分局,7,104,中福所,121.2329,2858,1040707,汽車竊盜,24.97755
6,中壢分局,7,104,文化所,121.231,2859,1040706,汽車竊盜,24.99817
6,八德分局,7,104,四維所,121.2965,2860,1040706,汽車竊盜,24.96485
6,楊梅分局,7,104,楊梅所,121.1386,2861,1040706,汽車竊盜,24.88671
6,大溪分局,7,104,三元所,121.2684,2862,1040706,汽車竊盜,24.88273
5,龜山分局,7,104,龜山所,121.3667,2863,1040705,汽車竊盜,24.99995
5,楊梅分局,7,104,新屋所,121.1054,2864,1040705,汽車竊盜,24.97397
5,八德分局,7,104,四維所,121.3038,2865,1040705,汽車竊盜,24.9636
5,龍潭分局,7,104,中興所,121.2429,2866,1040705,汽車竊盜,24.88065
4,桃園分局,7,104,埔子所,121.2925,2867,1040704,汽車竊盜,25.00691
3,蘆竹分局,7,104,大竹所,121.297,2868,1040703,汽車竊盜,25.07844
3,龜山分局,7,104,大埔所,121.3623,2869,1040703,汽車竊盜,25.01967
2,中壢分局,7,104,普仁所,121.2541,2870,1040702,汽車竊盜,24.97111
30,龜山分局,6,104,大林所,121.3327,2871,1040630,汽車竊盜,24.99189
29,桃園分局,6,104,青溪所,121.3175,2872,1040629,汽車竊盜,25.01278
29,龜山分局,6,104,龜山所,121.3386,2873,1040629,汽車竊盜,24.99909
28,中壢分局,6,104,仁愛所,121.264,2874,1040628,汽車竊盜,24.95853
28,大溪分局,6,104,南雅所,121.2885,2875,1040628,汽車竊盜,24.87705
28,龍潭分局,6,104,中興所,121.2326,2876,1040628,汽車竊盜,24.87554
27,楊梅分局,6,104,草湳所,121.1752,2877,1040627,汽車竊盜,24.90966
25,龍潭分局,6,104,聖亭所,121.1983,2878,1040625,汽車竊盜,24.8707
24,八德分局,6,104,廣興所,121.2842,2879,1040624,汽車竊盜,24.93014
